Latitude	Longitude	Elevation
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
52.55507000	13.51240000	56.0
